MatchId,IdPeriod,Time,away_148_x,away_148_y,away_205_x,away_205_y,away_20_x,away_20_y,away_342_x,away_342_y,away_465_x,away_465_y,away_521_x,away_521_y,away_543_x,away_543_y,away_672_x,away_672_y,away_682_x,away_682_y,away_6_x,away_6_y,away_728_x,away_728_y,away_73_x,away_73_y,away_898_x,away_898_y,away_961_x,away_961_y,ball_x,ball_y
match_3,1,99180,780,120,1990,-2850,180,2710,1910,1350,,,-900,1140,,,-370,-690,1120,-820,2610,-1330,-1100,-530,3450,-980,-230,-2730,,,2400,-2120
match_3,1,99190,780,110,1970,-2820,170,2700,1900,1340,,,-910,1130,,,-380,-710,1110,-840,2600,-1340,-1110,-540,3470,-980,-230,-2740,,,2320,-2210
match_3,1,99200,780,110,1960,-2800,160,2690,1900,1330,,,-920,1120,,,-390,-740,1100,-850,2600,-1350,-1120,-550,3490,-970,-220,-2740,,,2230,-2310
match_3,1,99210,780,100,1940,-2770,140,2680,1890,1320,,,-940,1110,,,-400,-770,1090,-860,2600,-1360,-1130,-550,3500,-970,-220,-2750,,,2150,-2400
match_3,1,99220,780,100,1930,-2740,140,2670,1880,1310,,,-950,1100,,,-400,-800,1090,-870,2600,-1370,-1140,-560,3520,-960,-220,-2770,,,2060,-2500
match_3,1,99230,790,90,1910,-2720,130,2660,1880,1300,,,-960,1090,,,-400,-830,1080,-890,2600,-1380,-1140,-560,3530,-960,-210,-2790,,,1980,-2590
match_3,1,99240,790,80,1900,-2690,120,2650,1880,1280,,,-970,1080,,,-400,-860,1070,-900,2610,-1380,-1150,-570,3550,-950,-200,-2810,,,1900,-2690
match_3,1,99250,800,70,1890,-2670,110,2640,1870,1270,,,-980,1060,,,-400,-900,1060,-910,2610,-1390,-1150,-570,3560,-950,-190,-2840,,,1890,-2670
match_3,1,99260,800,60,1870,-2640,100,2630,1870,1260,,,-990,1050,,,-390,-930,1050,-930,2610,-1400,-1150,-580,3580,-940,-180,-2860,,,1880,-2650
match_3,1,99270,810,50,1860,-2620,90,2610,1870,1240,,,-1000,1040,,,-380,-970,1050,-940,2620,-1400,-1150,-590,3590,-930,-170,-2880,,,1870,-2640
match_3,1,99280,820,40,1850,-2600,90,2600,1870,1230,,,-1010,1020,,,-370,-1010,1040,-950,2630,-1410,-1150,-590,3610,-930,-150,-2910,,,1860,-2620
match_3,1,99290,830,30,1840,-2580,80,2590,1870,1210,,,-1020,1010,,,-360,-1040,1030,-960,2640,-1410,-1150,-600,3620,-920,-140,-2930,,,1850,-2600
match_3,1,99300,840,20,1840,-2570,80,2580,1870,1190,,,-1030,1000,,,-340,-1080,1030,-970,2650,-1410,-1140,-600,3640,-910,-130,-2960,,,1840,-2590
match_3,1,99310,850,10,1830,-2560,70,2570,1870,1180,,,-1040,980,,,-320,-1120,1020,-990,2660,-1410,-1130,-610,3650,-900,-120,-2980,,,1830,-2570
match_3,1,99320,860,0,1820,-2540,70,2560,1870,1160,,,-1050,970,,,-300,-1160,1010,-1000,2670,-1410,-1130,-620,3670,-890,-100,-3000,,,1820,-2550
match_3,1,99330,880,-10,1820,-2540,60,2550,1870,1150,,,-1050,950,,,-280,-1200,1010,-1010,2680,-1410,-1120,-620,3680,-880,-90,-3020,,,1820,-2540
match_3,1,99340,890,-20,1810,-2530,60,2540,1870,1130,,,-1060,940,,,-250,-1230,1000,-1020,2700,-1410,-1110,-630,3700,-870,-80,-3040,,,1870,-2480
match_3,1,99350,910,-20,1810,-2530,50,2530,1870,1120,,,-1060,920,,,-230,-1270,990,-1030,2710,-1410,-1100,-630,3720,-860,-60,-3060,,,1920,-2430
match_3,1,99360,920,-30,1800,-2530,50,2520,1870,1100,,,-1070,910,,,-200,-1300,980,-1040,2730,-1410,-1090,-640,3730,-850,-50,-3080,,,1970,-2380
match_3,1,99370,940,-30,1800,-2530,40,2520,1880,1090,,,-1070,890,,,-180,-1340,980,-1050,2750,-1400,-1070,-640,3750,-840,-30,-3100,,,2020,-2330
match_3,1,99380,960,-40,1800,-2530,40,2510,1880,1080,,,-1080,880,,,-160,-1370,970,-1060,2770,-1400,-1060,-640,3770,-830,-20,-3110,,,2070,-2280
match_3,1,99390,980,-40,1790,-2530,30,2510,1880,1070,,,-1080,870,,,-140,-1400,970,-1080,2790,-1390,-1050,-650,3790,-820,0,-3120,,,2120,-2230
match_3,1,99400,1000,-40,1790,-2540,30,2510,1890,1060,,,-1080,850,,,-120,-1430,960,-1080,2810,-1390,-1040,-650,3810,-810,10,-3130,,,2170,-2180
match_3,1,99410,1030,-40,1790,-2550,30,2510,1900,1050,,,-1080,840,,,-100,-1460,950,-1090,2830,-1380,-1030,-650,3840,-800,30,-3140,,,2220,-2120
match_3,1,99420,1060,-40,1790,-2560,20,2510,1910,1050,,,-1080,830,,,-80,-1490,950,-1100,2860,-1370,-1020,-650,3860,-790,40,-3150,,,2280,-2070
match_3,1,99430,1090,-40,1790,-2570,20,2510,1910,1050,,,-1080,820,,,-70,-1510,940,-1110,2880,-1360,-1010,-650,3890,-780,50,-3160,,,2330,-2020
match_3,1,99440,1120,-40,1790,-2580,20,2520,1920,1050,,,-1080,810,,,-60,-1540,930,-1120,2910,-1350,-1000,-640,3910,-770,70,-3160,,,2380,-1970
match_3,1,99450,1150,-40,1790,-2590,10,2520,1940,1050,,,-1070,800,,,-50,-1570,930,-1130,2940,-1340,-980,-640,3940,-750,80,-3170,,,2430,-1920
match_3,1,99460,1180,-40,1790,-2610,10,2530,1950,1050,,,-1070,790,,,-50,-1590,920,-1130,2970,-1330,-970,-630,3970,-740,90,-3170,,,2480,-1870
match_3,1,99470,1220,-40,1790,-2620,10,2540,1970,1060,,,-1070,780,,,-50,-1610,920,-1140,3000,-1320,-960,-630,4000,-730,100,-3170,,,2530,-1820
match_3,1,99480,1260,-40,1790,-2630,10,2550,1990,1070,,,-1060,770,,,-50,-1640,910,-1150,3030,-1300,-950,-620,4030,-720,110,-3170,,,2580,-1760
match_3,1,99490,1300,-40,1800,-2650,10,2550,2020,1080,,,-1050,770,,,-50,-1660,900,-1150,3060,-1290,-940,-610,4060,-710,120,-3180,,,2630,-1710
match_3,1,99500,1340,-40,1800,-2660,0,2560,2050,1100,,,-1050,760,,,-60,-1680,900,-1160,3100,-1270,-930,-600,4100,-700,130,-3180,,,2680,-1660
match_3,1,99510,1380,-40,1800,-2680,0,2570,2090,1120,,,-1040,760,,,-60,-1700,890,-1160,3130,-1250,-920,-590,4130,-690,140,-3180,,,2740,-1610
match_3,1,99520,1430,-40,1800,-2690,0,2590,2120,1140,,,-1030,750,,,-70,-1720,890,-1170,3170,-1230,-920,-580,4160,-680,140,-3180,,,2790,-1560
match_3,1,99530,1470,-50,1800,-2700,0,2600,2150,1160,,,-1020,750,,,-90,-1740,880,-1170,3200,-1210,-910,-570,4200,-670,150,-3180,,,2840,-1510
match_3,1,99540,1510,-50,1810,-2720,0,2610,2190,1180,,,-1010,750,,,-100,-1750,870,-1170,3240,-1190,-900,-560,4230,-660,150,-3180,,,2890,-1460
match_3,1,99550,1560,-50,1810,-2730,0,2620,2220,1200,,,-1000,750,,,-110,-1760,870,-1180,3280,-1160,-890,-540,4260,-640,160,-3180,,,2940,-1400
match_3,1,99560,1600,-50,1810,-2740,0,2630,2250,1230,,,-990,750,,,-130,-1770,860,-1180,3310,-1140,-880,-530,4300,-630,160,-3180,,,2990,-1350
match_3,1,99570,1650,-40,1810,-2750,0,2640,2280,1260,,,-980,750,,,-140,-1780,860,-1180,3340,-1120,-870,-520,4330,-610,160,-3180,,,3040,-1300
match_3,1,99580,1690,-40,1810,-2760,0,2660,2320,1290,,,-970,750,,,-160,-1790,850,-1180,3380,-1100,-860,-510,4360,-600,160,-3180,,,3090,-1250
match_3,1,99590,1730,-40,1810,-2760,10,2670,2350,1320,,,-960,760,,,-170,-1790,850,-1170,3410,-1080,-850,-500,4390,-580,150,-3180,,,3140,-1200
match_3,1,99600,1780,-40,1810,-2770,10,2680,2380,1350,,,-950,760,,,-190,-1790,850,-1170,3440,-1050,-840,-480,4420,-560,150,-3180,,,3200,-1150
match_3,1,99610,1820,-30,1810,-2770,10,2700,2410,1380,,,-940,770,,,-210,-1790,840,-1170,3470,-1020,-830,-470,4450,-540,150,-3180,,,3250,-1100
match_3,1,99620,1860,-30,1810,-2770,10,2710,2430,1400,,,-930,780,,,-220,-1780,840,-1160,3500,-990,-820,-460,4480,-520,150,-3180,,,3300,-1040
match_3,1,99630,1910,-30,1810,-2780,10,2720,2460,1440,,,-920,780,,,-240,-1780,840,-1150,3530,-950,-810,-450,4500,-490,140,-3190,,,3350,-990
match_3,1,99640,1950,-20,1810,-2770,10,2740,2490,1470,,,-900,790,,,-250,-1770,840,-1150,3560,-910,-800,-430,4530,-470,140,-3190,,,3400,-940
match_3,1,99650,1990,-20,1810,-2770,10,2750,2520,1510,,,-890,800,,,-270,-1770,840,-1140,3580,-870,-800,-420,4550,-440,140,-3190,,,3450,-890
match_3,1,99660,2030,-10,1810,-2770,20,2760,2550,1540,,,-880,810,,,-280,-1760,830,-1130,3600,-830,-790,-410,4570,-420,140,-3190,,,3500,-840
match_3,1,99670,2070,-10,1810,-2760,20,2780,2580,1590,,,-870,820,,,-290,-1740,830,-1120,3620,-790,-780,-400,4590,-390,130,-3190,,,3550,-790
match_3,1,99680,2110,0,1810,-2760,20,2790,2600,1630,,,-860,830,,,-310,-1730,830,-1110,3640,-740,-780,-380,4610,-360,130,-3190,,,3600,-740
match_3,1,99690,2150,10,1810,-2750,20,2810,2630,1670,,,-850,840,,,-320,-1720,830,-1100,3660,-690,-770,-370,4620,-330,130,-3190,,,3660,-690
match_3,1,99700,2190,20,1810,-2740,30,2820,2660,1710,,,-840,850,,,-330,-1700,830,-1090,3670,-630,-770,-360,4640,-300,120,-3190,,,3620,-510
match_3,1,99710,2220,30,1810,-2730,30,2840,2680,1750,,,-830,860,,,-340,-1690,830,-1080,3690,-580,-760,-350,4650,-280,120,-3190,,,3580,-330
match_3,1,99720,2260,40,1810,-2720,30,2860,2710,1800,,,-820,880,,,-350,-1670,820,-1070,3700,-530,-760,-330,4670,-250,120,-3180,,,3540,-150
match_3,1,99730,2290,50,1810,-2700,40,2880,2730,1840,,,-800,890,,,-360,-1660,820,-1050,3710,-490,-760,-320,4680,-220,110,-3180,,,3500,30
match_3,1,99740,2320,70,1810,-2690,40,2900,2750,1880,,,-790,910,,,-370,-1640,820,-1040,3720,-440,-760,-300,4690,-200,110,-3180,,,3460,210
match_3,1,99750,2350,90,1810,-2680,50,2920,2780,1930,,,-780,920,,,-380,-1620,820,-1030,3730,-400,-760,-290,4700,-170,100,-3180,,,3420,390
match_3,1,99760,2370,110,1810,-2660,60,2940,2810,1980,,,-760,940,,,-390,-1600,820,-1010,3740,-360,-760,-270,4710,-150,90,-3170,,,3380,570
match_3,1,99770,2400,140,1810,-2650,60,2960,2830,2030,,,-740,960,,,-400,-1580,810,-1000,3750,-310,-760,-250,4720,-130,90,-3170,,,3340,750
match_3,1,99780,2420,170,1810,-2630,70,2980,2860,2070,,,-730,980,,,-410,-1560,810,-990,3750,-270,-760,-230,4730,-110,80,-3160,,,3310,930
match_3,1,99790,2440,200,1810,-2620,90,3010,2880,2120,,,-710,1010,,,-420,-1540,810,-970,3760,-230,-770,-220,4740,-90,70,-3160,,,3270,1110
match_3,1,99800,2450,230,1810,-2600,100,3030,2910,2160,,,-690,1030,,,-430,-1520,810,-960,3760,-190,-770,-200,4750,-70,70,-3150,,,3230,1290
match_3,1,99810,2470,260,1810,-2590,110,3050,2920,2200,,,-660,1060,,,-440,-1500,800,-950,3760,-150,-780,-180,4760,-50,60,-3140,,,3190,1470
match_3,1,99820,2480,300,1810,-2580,130,3080,2940,2240,,,-640,1080,,,-450,-1480,800,-930,3760,-110,-790,-160,4760,-30,50,-3140,,,3150,1650
match_3,1,99830,2480,340,1810,-2560,150,3100,2960,2270,,,-610,1110,,,-460,-1460,800,-920,3760,-70,-790,-140,4770,-10,40,-3130,,,3110,1830
match_3,1,99840,2490,380,1820,-2550,170,3120,2970,2310,,,-580,1130,,,-470,-1440,800,-910,3760,-30,-800,-110,4770,10,30,-3120,,,3070,2010
match_3,1,99850,2490,420,1820,-2540,190,3140,2990,2340,,,-550,1160,,,-480,-1420,790,-900,3760,10,-810,-90,4770,30,20,-3120,,,3030,2190
match_3,1,99860,2490,460,1820,-2520,220,3160,3000,2370,,,-510,1180,,,-490,-1400,790,-890,3750,40,-820,-70,4770,50,10,-3110,,,3000,2370
match_3,1,99870,2490,510,1820,-2510,240,3180,3000,2400,,,-470,1210,,,-500,-1380,790,-880,3740,80,-830,-40,4770,60,10,-3100,,,2990,2390
match_3,1,99880,2480,550,1820,-2490,270,3190,3010,2430,,,-430,1240,,,-510,-1360,790,-860,3730,120,-840,-20,4770,80,0,-3090,,,2980,2410
match_3,1,99890,2480,590,1820,-2480,290,3210,3010,2460,,,-390,1260,,,-520,-1340,790,-850,3720,150,-850,0,4770,100,-10,-3090,,,2970,2430
match_3,1,99900,2470,630,1830,-2470,320,3230,3010,2480,,,-350,1290,,,-530,-1320,780,-840,3710,190,-860,20,4770,120,-20,-3080,,,2960,2450
match_3,1,99910,2470,670,1830,-2450,350,3240,3000,2510,,,-310,1310,,,-540,-1300,780,-830,3690,220,-870,50,4760,130,-30,-3070,,,2950,2480
match_3,1,99920,2460,710,1830,-2440,380,3250,3000,2530,,,-260,1340,,,-550,-1280,780,-820,3680,250,-890,80,4760,150,-40,-3070,,,2940,2500
match_3,1,99930,2440,750,1830,-2420,410,3260,2990,2550,,,-210,1360,,,-560,-1250,780,-810,3660,280,-900,110,4760,170,-50,-3060,,,2930,2520
match_3,1,99940,2430,800,1830,-2410,440,3270,2980,2570,,,-160,1390,,,-580,-1230,780,-800,3640,310,-910,140,4750,180,-60,-3050,,,2930,2540
match_3,1,99950,2410,840,1830,-2390,470,3280,2960,2590,,,-120,1410,,,-590,-1200,780,-790,3620,340,-930,190,4750,200,-70,-3050,,,2920,2560
match_3,1,99960,2390,890,1830,-2380,490,3290,2950,2610,,,-70,1430,,,-600,-1180,780,-780,3600,360,-950,240,4740,210,-80,-3040,,,2910,2590
match_3,1,99970,2370,930,1830,-2360,520,3300,2930,2630,,,-30,1460,,,-620,-1150,780,-760,3570,390,-970,290,4740,220,-90,-3040,,,2900,2610
match_3,1,99980,2340,970,1830,-2340,540,3310,2920,2650,,,20,1480,,,-630,-1120,770,-750,3550,410,-990,350,4730,230,-90,-3030,,,2890,2630
match_3,1,99990,2320,1020,1820,-2330,570,3320,2900,2660,,,70,1500,,,-650,-1090,770,-740,3520,440,-1000,400,4730,240,-100,-3020,,,2880,2650
match_3,1,100000,2290,1060,1820,-2310,590,3320,2880,2680,,,120,1530,,,-670,-1060,770,-730,3500,460,-1020,440,4720,250,-110,-3020,,,2870,2670
match_3,1,100010,2260,1100,1820,-2300,610,3330,2870,2700,,,180,1560,,,-680,-1030,770,-710,3470,470,-1040,490,4720,260,-120,-3010,,,2870,2700
match_3,1,100020,2230,1150,1820,-2280,620,3330,2850,2710,,,230,1590,,,-700,-990,770,-700,3450,490,-1050,530,4710,270,-130,-3010,,,2690,2640
match_3,1,100030,2200,1190,1820,-2270,640,3330,2840,2720,,,290,1620,,,-710,-960,770,-690,3420,500,-1070,580,4710,270,-140,-3000,,,2510,2580
match_3,1,100040,2160,1230,1810,-2250,640,3340,2830,2740,,,340,1650,,,-730,-930,770,-680,3400,520,-1090,630,4710,280,-150,-3000,,,2340,2520
match_3,1,100050,2130,1280,1810,-2230,660,3340,2820,2750,,,400,1680,,,-750,-890,770,-660,3370,530,-1110,690,4710,280,-160,-2990,,,2160,2460
match_3,1,100060,2100,1310,1810,-2220,660,3340,2810,2760,,,450,1720,,,-760,-860,770,-650,3340,540,-1130,740,4700,280,-170,-2990,,,1990,2400
match_3,1,100070,2070,1350,1810,-2200,660,3340,2800,2770,,,500,1750,,,-780,-830,770,-640,3320,540,-1160,810,4700,280,-180,-2980,,,1810,2340
match_3,1,100080,2040,1380,1810,-2180,660,3350,2790,2780,,,550,1790,,,-790,-790,770,-620,3290,550,-1180,870,4700,280,-190,-2980,,,1630,2280
match_3,1,100090,2020,1410,1800,-2170,650,3350,2790,2790,,,590,1830,,,-810,-760,770,-610,3270,550,-1200,930,4700,280,-200,-2970,,,1460,2220
match_3,1,100100,1990,1440,1800,-2150,630,3340,2780,2800,,,640,1860,,,-820,-720,770,-600,3240,560,-1220,990,4700,280,-210,-2970,,,1280,2160
match_3,1,100110,1970,1470,1800,-2130,620,3340,2770,2800,,,680,1900,,,-830,-690,770,-590,3220,560,-1240,1060,4710,280,-230,-2970,,,1110,2100
match_3,1,100120,1940,1500,1800,-2110,600,3340,2770,2800,,,720,1940,,,-850,-660,770,-570,3190,560,-1250,1110,4710,280,-240,-2960,,,930,2040
match_3,1,100130,1920,1530,1800,-2100,560,3340,2760,2810,,,760,1990,,,-860,-620,770,-560,3170,560,-1260,1170,4710,280,-250,-2960,,,760,1990
match_3,1,100140,1900,1560,1800,-2080,530,3330,2750,2810,,,800,2030,,,-870,-580,770,-550,3150,560,-1270,1210,4710,270,-260,-2960,,,710,2050
match_3,1,100150,1880,1580,1800,-2060,490,3330,2740,2810,,,840,2080,,,-880,-550,770,-540,3120,560,-1280,1260,4710,270,-270,-2950,,,670,2120
match_3,1,100160,1860,1610,1800,-2040,450,3320,2730,2810,,,880,2120,,,-900,-510,770,-520,3100,570,-1280,1310,4710,260,-280,-2950,,,630,2180
match_3,1,100170,1840,1630,1800,-2020,410,3310,2710,2810,,,920,2170,,,-910,-480,770,-510,3070,570,-1280,1360,4710,260,-290,-2950,,,580,2250
match_3,1,100180,1820,1650,1800,-2000,380,3300,2700,2810,,,950,2220,,,-920,-440,770,-500,3050,570,-1280,1400,4720,250,-300,-2940,,,540,2310
match_3,1,100190,1800,1670,1800,-1980,340,3290,2680,2810,,,980,2270,,,-930,-400,770,-490,3020,570,-1280,1460,4720,250,-320,-2940,,,500,2380
match_3,1,100200,1780,1680,1800,-1950,310,3280,2660,2810,,,1010,2320,,,-940,-360,770,-470,3000,570,-1280,1510,4720,240,-330,-2940,,,450,2440
match_3,1,100210,1760,1700,1800,-1930,270,3270,2640,2810,,,1030,2360,,,-960,-320,760,-460,2970,570,-1270,1560,4720,230,-340,-2930,,,410,2510
match_3,1,100220,1740,1710,1800,-1910,230,3250,2620,2810,,,1060,2410,,,-970,-280,760,-450,2950,580,-1260,1620,4720,220,-350,-2930,,,370,2570
match_3,1,100230,1720,1720,1800,-1880,200,3240,2600,2800,,,1070,2450,,,-980,-240,760,-430,2920,580,-1250,1670,4720,210,-360,-2930,,,320,2640
match_3,1,100240,1690,1730,1800,-1860,170,3210,2580,2800,,,1090,2490,,,-1000,-200,760,-420,2890,580,-1240,1720,4720,200,-370,-2920,,,280,2700
match_3,1,100250,1670,1740,1800,-1830,140,3180,2550,2790,,,1100,2520,,,-1010,-160,750,-410,2860,580,-1230,1760,4720,190,-380,-2920,,,240,2770
match_3,1,100260,1650,1750,1790,-1810,110,3150,2530,2790,,,1100,2560,,,-1030,-120,750,-390,2840,580,-1220,1810,4720,180,-400,-2910,,,190,2830
match_3,1,100270,1620,1750,1790,-1780,100,3110,2500,2780,,,1100,2600,,,-1050,-80,750,-380,2810,580,-1210,1860,4720,170,-410,-2910,,,150,2900
match_3,1,100280,1600,1750,1780,-1760,80,3070,2480,2770,,,1100,2650,,,-1070,-40,740,-360,2780,580,-1200,1910,4720,160,-420,-2900,,,110,2960
match_3,1,100290,1580,1750,1770,-1730,70,3030,2450,2760,,,1100,2690,,,-1080,0,740,-350,2750,580,-1190,1960,4710,150,-430,-2900,,,70,3030
match_3,1,100300,1550,1750,1770,-1700,70,2990,2430,2750,,,1080,2740,,,-1100,30,730,-340,2730,580,-1180,2010,4710,140,-450,-2890,,,90,2960
match_3,1,100310,1530,1750,1760,-1670,70,2950,2400,2740,,,1060,2790,,,-1120,70,730,-320,2700,580,-1180,2070,4700,130,-460,-2880,,,120,2900
match_3,1,100320,1500,1750,1750,-1640,60,2910,2370,2730,,,1040,2830,,,-1140,110,720,-310,2670,580,-1170,2120,4700,120,-470,-2880,,,150,2840
match_3,1,100330,1480,1750,1740,-1620,60,2870,2350,2720,,,1010,2870,,,-1160,150,710,-300,2640,580,-1160,2170,4690,110,-480,-2870,,,180,2780
match_3,1,100340,1450,1750,1730,-1590,60,2840,2320,2710,,,980,2910,,,-1180,190,710,-280,2620,570,-1150,2220,4680,100,-500,-2870,,,210,2720
match_3,1,100350,1430,1750,1720,-1560,60,2800,2290,2690,,,960,2950,,,-1200,220,700,-270,2590,570,-1150,2260,4680,100,-510,-2860,,,240,2660
match_3,1,100360,1410,1740,1710,-1530,70,2760,2270,2680,,,930,2980,,,-1220,260,700,-260,2560,570,-1140,2300,4670,90,-520,-2860,,,270,2600
match_3,1,100370,1380,1740,1700,-1500,80,2710,2240,2660,,,900,3010,,,-1230,290,690,-240,2540,570,-1130,2340,4660,90,-530,-2860,,,300,2540
match_3,1,100380,1360,1740,1690,-1470,100,2670,2210,2650,,,870,3040,,,-1240,330,690,-230,2510,570,-1130,2380,4650,80,-540,-2850,,,320,2480
match_3,1,100390,1340,1730,1680,-1440,120,2620,2180,2640,,,830,3070,,,-1250,360,680,-220,2480,560,-1120,2420,4640,80,-560,-2850,,,350,2420
match_3,1,100400,1330,1730,1670,-1400,140,2580,2160,2620,,,800,3090,,,-1260,390,680,-200,2460,560,-1120,2460,4630,70,-570,-2840,,,380,2360
match_3,1,100410,1310,1720,1670,-1370,160,2540,2130,2610,,,780,3100,,,-1270,420,680,-190,2430,560,-1120,2500,4620,70,-580,-2840,,,410,2300
match_3,1,100420,1290,1720,1660,-1340,190,2490,2110,2600,,,750,3110,,,-1270,460,680,-170,2410,560,-1110,2530,4610,70,-590,-2830,,,440,2240
match_3,1,100430,1280,1720,1660,-1300,220,2450,2080,2590,,,740,3100,,,-1270,480,680,-160,2390,560,-1110,2560,4590,70,-600,-2830,,,470,2180
match_3,1,100440,1270,1710,1660,-1270,250,2400,2060,2580,,,730,3080,,,-1260,510,680,-140,2370,560,-1100,2590,4580,70,-610,-2820,,,500,2120
match_3,1,100450,1260,1710,1660,-1230,280,2350,2030,2580,,,720,3060,,,-1250,540,680,-120,2350,560,-1100,2620,4570,60,-620,-2820,,,530,2060
match_3,1,100460,1250,1710,1660,-1200,310,2300,2010,2570,,,710,3030,,,-1240,570,680,-110,2330,560,-1100,2640,4560,60,-630,-2810,,,560,2000
match_3,1,100470,1240,1700,1660,-1160,340,2250,1990,2570,,,700,3010,,,-1220,590,690,-90,2310,560,-1090,2660,4550,60,-640,-2810,,,550,1990
match_3,1,100480,1230,1700,1660,-1120,360,2210,1970,2570,,,690,2990,,,-1210,610,700,-70,2300,560,-1090,2680,4540,60,-640,-2800,,,540,1990
match_3,1,100490,1220,1700,1670,-1090,380,2170,1950,2570,,,680,2960,,,-1190,630,700,-50,2280,560,-1080,2700,4530,50,-650,-2800,,,530,1990
match_3,1,100500,1210,1690,1670,-1050,400,2130,1930,2570,,,660,2940,,,-1160,650,710,-40,2260,560,-1080,2720,4530,50,-650,-2790,,,520,1990
match_3,1,100510,1200,1690,1680,-1010,410,2090,1920,2580,,,650,2910,,,-1140,670,720,-20,2250,560,-1070,2730,4520,40,-660,-2780,,,510,1990
match_3,1,100520,1200,1680,1690,-970,420,2050,1910,2580,,,630,2890,,,-1110,690,730,0,2240,560,-1060,2740,4510,30,-660,-2780,,,510,1990
match_3,1,100530,1190,1670,1700,-940,420,2020,1900,2580,,,620,2860,,,-1080,700,740,20,2230,570,-1060,2750,4510,30,-660,-2770,,,490,1960
match_3,1,100540,1180,1670,1700,-900,430,1980,1890,2580,,,610,2830,,,-1040,710,750,30,2210,570,-1050,2760,4500,20,-660,-2760,,,480,1940
match_3,1,100550,1170,1660,1710,-860,420,1940,1880,2590,,,590,2800,,,-1010,720,760,50,2200,570,-1040,2760,4490,20,-660,-2750,,,470,1910
match_3,1,100560,1160,1650,1720,-820,420,1910,1880,2590,,,580,2780,,,-970,730,780,70,2190,580,-1030,2770,4490,10,-660,-2740,,,460,1890
match_3,1,100570,1160,1640,1730,-780,420,1870,1870,2590,,,560,2750,,,-940,740,790,80,2180,580,-1020,2770,4480,10,-650,-2730,,,450,1840
match_3,1,100580,1150,1630,1730,-740,410,1840,1870,2580,,,550,2720,,,-900,750,800,100,2170,580,-1010,2770,4480,0,-650,-2720,,,450,1800
match_3,1,100590,1140,1620,1740,-690,410,1800,1880,2580,,,540,2700,,,-860,750,820,120,2160,580,-1000,2770,4470,0,-640,-2710,,,450,1760
match_3,1,100600,1130,1610,1740,-660,400,1770,1880,2570,,,530,2670,,,-820,750,830,140,2150,590,-990,2770,4470,0,-630,-2700,,,450,1720
match_3,1,100610,1120,1590,1750,-620,410,1740,1890,2550,,,530,2650,,,-780,760,850,150,2140,590,-980,2760,4460,0,-620,-2690,,,450,1680
match_3,1,100620,1110,1580,1750,-570,410,1700,1900,2530,,,520,2620,,,-740,760,860,170,2130,590,-970,2760,4450,0,-610,-2680,,,450,1630
match_3,1,100630,1110,1560,1750,-520,420,1670,1920,2500,,,520,2590,,,-700,750,880,190,2130,590,-960,2750,4450,0,-600,-2660,,,450,1590
match_3,1,100640,1100,1540,1750,-470,430,1630,1940,2470,,,530,2570,,,-660,750,900,220,2120,590,-950,2750,4440,0,-590,-2650,,,450,1550
match_3,1,100650,1090,1520,1760,-410,440,1590,1960,2430,,,530,2540,,,-620,750,920,240,2110,590,-940,2740,4440,10,-580,-2640,,,450,1510
match_3,1,100660,1090,1500,1760,-340,450,1550,1990,2390,,,540,2510,,,-580,740,930,260,2110,590,-930,2730,4430,10,-570,-2630,,,450,1470
match_3,1,100670,1090,1480,1760,-280,470,1500,2010,2360,,,550,2490,,,-550,740,950,280,2110,580,-920,2720,4430,10,-560,-2610,,,460,1420
match_3,1,100680,1090,1450,1760,-210,490,1460,2030,2320,,,570,2460,,,-510,730,970,310,2110,580,-910,2710,4430,20,-540,-2600,,,470,1370
match_3,1,100690,1090,1420,1770,-150,510,1410,2060,2290,,,580,2430,,,-470,720,1000,330,2110,580,-900,2700,4420,20,-530,-2590,,,480,1330
match_3,1,100700,1090,1390,1770,-90,530,1360,2080,2260,,,600,2410,,,-430,710,1020,350,2120,570,-880,2690,4420,20,-520,-2580,,,490,1280
match_3,1,100710,1100,1360,1780,-40,560,1310,2100,2230,,,620,2380,,,-390,700,1040,370,2120,570,-870,2680,4420,20,-500,-2560,,,510,1230
match_3,1,100720,1100,1330,1800,0,590,1250,2130,2200,,,650,2350,,,-350,690,1070,400,2130,560,-860,2670,4420,30,-490,-2550,,,520,1190
match_3,1,100730,1110,1290,1810,40,620,1200,2150,2170,,,670,2330,,,-320,680,1090,420,2140,550,-850,2660,4420,30,-470,-2540,,,530,1140
match_3,1,100740,1130,1260,1830,70,650,1130,2170,2140,,,690,2300,,,-280,670,1120,430,2150,540,-840,2640,4420,30,-460,-2520,,,540,1090
match_3,1,100750,1140,1220,1860,90,680,1070,2200,2110,,,720,2280,,,-250,650,1150,450,2170,520,-830,2630,4420,30,-450,-2500,,,560,1050
match_3,1,100760,1160,1180,1880,110,710,1020,2220,2080,,,740,2250,,,-210,640,1170,460,2190,500,-820,2620,4420,30,-430,-2490,,,550,990
match_3,1,100770,1180,1150,1900,100,730,970,2240,2050,,,770,2230,,,-180,620,1200,470,2210,480,-810,2610,4420,20,-420,-2470,,,550,940
match_3,1,100780,1200,1110,1930,70,740,920,2260,2030,,,790,2210,,,-140,610,1230,480,2230,470,-800,2590,4420,20,-410,-2450,,,550,880
