MatchId,IdPeriod,Time,home_120_x,home_120_y,home_153_x,home_153_y,home_273_x,home_273_y,home_36_x,home_36_y,home_452_x,home_452_y,home_597_x,home_597_y,home_616_x,home_616_y,home_688_x,home_688_y,home_797_x,home_797_y,home_827_x,home_827_y,home_8_x,home_8_y,home_933_x,home_933_y,home_962_x,home_962_y,home_966_x,home_966_y
match_4,1,150900,,,3770,2990,3460,820,-180,-370,2800,220,-3350,110,,,,,1260,2220,3930,-330,3400,2070,2080,-730,1230,-2530,-130,-40
match_4,1,150910,,,3790,3000,3490,810,-170,-360,2850,220,-3340,110,,,,,1290,2220,3950,-320,3440,2090,2100,-720,1230,-2510,-120,-30
match_4,1,150920,,,3800,3000,3530,790,-150,-350,2910,220,-3340,100,,,,,1320,2210,3970,-320,3490,2110,2130,-710,1230,-2490,-110,-10
match_4,1,150930,,,3820,3010,3570,770,-130,-340,2970,220,-3330,100,,,,,1350,2210,3990,-310,3540,2130,2150,-700,1240,-2480,-100,0
match_4,1,150940,,,3840,3010,3610,740,-110,-330,3020,220,-3330,100,,,,,1380,2210,4010,-300,3590,2150,2170,-680,1240,-2470,-100,20
match_4,1,150950,,,3860,3020,3650,710,-100,-320,3080,220,-3320,100,,,,,1410,2210,4030,-300,3630,2170,2190,-670,1240,-2460,-90,30
match_4,1,150960,,,3870,3020,3690,690,-80,-310,3140,220,-3320,100,,,,,1440,2200,4050,-290,3680,2190,2210,-650,1250,-2460,-80,40
match_4,1,150970,,,3890,3020,3730,660,-60,-310,3180,220,-3310,100,,,,,1470,2200,4060,-290,3720,2210,2230,-640,1250,-2460,-80,60
match_4,1,150980,,,3910,3020,3760,630,-40,-300,3230,220,-3310,100,,,,,1500,2200,4080,-290,3770,2230,2240,-630,1260,-2460,-70,70
match_4,1,150990,,,3920,3030,3800,600,-20,-300,3270,230,-3310,100,,,,,1530,2190,4090,-290,3820,2260,2260,-610,1260,-2450,-70,80
match_4,1,151000,,,3930,3030,3830,580,-10,-290,3310,240,-3310,100,,,,,1560,2190,4110,-290,3870,2280,2270,-600,1270,-2450,-60,100
match_4,1,151010,,,3950,3030,3860,540,10,-290,3350,250,-3310,100,,,,,1590,2190,4120,-290,3920,2300,2290,-580,1270,-2450,-50,110
match_4,1,151020,,,3960,3030,3890,510,30,-290,3390,260,-3310,100,,,,,1620,2180,4140,-290,3970,2320,2300,-570,1280,-2440,-50,130
match_4,1,151030,,,3970,3020,3920,480,50,-280,3430,270,-3310,100,,,,,1650,2180,4150,-290,4020,2340,2320,-560,1290,-2430,-40,140
match_4,1,151040,,,3980,3020,3950,450,70,-280,3460,290,-3310,100,,,,,1670,2180,4160,-290,4060,2360,2330,-540,1290,-2430,-40,150
match_4,1,151050,,,3980,3020,3970,420,90,-280,3490,300,-3310,100,,,,,1700,2170,4180,-300,4100,2390,2340,-530,1300,-2420,-30,170
match_4,1,151060,,,3990,3010,3990,380,100,-280,3520,320,-3310,100,,,,,1730,2160,4190,-300,4130,2410,2360,-520,1310,-2410,-20,180
match_4,1,151070,,,3990,3010,4010,350,120,-280,3540,340,-3310,100,,,,,1760,2160,4200,-300,4170,2430,2370,-510,1320,-2400,-20,200
match_4,1,151080,,,4000,3000,4030,310,140,-280,3560,360,-3310,100,,,,,1790,2150,4210,-310,4200,2450,2380,-490,1320,-2400,-10,210
match_4,1,151090,,,4000,2990,4040,280,150,-270,3580,390,-3310,100,,,,,1830,2140,4220,-310,4230,2470,2390,-480,1330,-2390,-10,230
match_4,1,151100,,,4010,2980,4060,240,170,-270,3590,410,-3310,100,,,,,1860,2140,4240,-320,4260,2500,2400,-470,1340,-2380,0,240
match_4,1,151110,,,4010,2970,4070,210,180,-270,3600,440,-3310,100,,,,,1890,2130,4250,-320,4280,2520,2410,-460,1350,-2370,0,250
match_4,1,151120,,,4020,2960,4080,170,200,-260,3610,470,-3300,100,,,,,1920,2120,4260,-330,4300,2540,2420,-450,1350,-2360,10,270
match_4,1,151130,,,4020,2950,4090,140,210,-260,3610,500,-3300,100,,,,,1950,2110,4270,-330,4320,2570,2420,-440,1360,-2350,20,280
match_4,1,151140,,,4030,2940,4100,100,230,-250,3620,530,-3300,100,,,,,1980,2100,4280,-340,4330,2600,2430,-430,1360,-2340,20,300
match_4,1,151150,,,4040,2930,4100,70,240,-250,3620,560,-3300,90,,,,,2010,2090,4290,-340,4340,2620,2440,-410,1370,-2320,30,310
match_4,1,151160,,,4050,2930,4110,40,250,-240,3610,590,-3300,90,,,,,2040,2080,4290,-350,4350,2650,2440,-400,1380,-2310,30,320
match_4,1,151170,,,4060,2920,4120,10,260,-230,3610,620,-3300,90,,,,,2080,2080,4300,-360,4360,2680,2450,-390,1380,-2300,40,330
match_4,1,151180,,,4080,2910,4120,-20,270,-220,3600,650,-3300,90,,,,,2100,2070,4310,-360,4360,2710,2450,-380,1390,-2290,50,350
match_4,1,151190,,,4090,2900,4130,-50,280,-210,3590,680,-3300,90,,,,,2130,2060,4320,-370,4360,2730,2460,-370,1390,-2280,50,360
match_4,1,151200,,,4110,2900,4130,-80,290,-200,3580,710,-3300,90,,,,,2160,2050,4330,-370,4360,2760,2460,-350,1400,-2270,60,370
match_4,1,151210,,,4130,2890,4140,-100,290,-190,3580,740,-3300,90,,,,,2190,2050,4330,-380,4350,2790,2460,-340,1410,-2260,60,390
match_4,1,151220,,,4150,2890,4140,-130,300,-180,3570,780,-3300,90,,,,,2210,2040,4340,-380,4340,2820,2460,-330,1410,-2250,70,400
match_4,1,151230,,,4170,2890,4150,-160,310,-170,3560,810,-3300,90,,,,,2240,2040,4350,-380,4330,2850,2460,-310,1420,-2230,70,420
match_4,1,151240,,,4190,2890,4150,-180,310,-160,3550,840,-3300,90,,,,,2260,2030,4350,-380,4310,2880,2460,-300,1420,-2220,80,430
match_4,1,151250,,,4210,2890,4160,-200,320,-140,3540,870,-3300,90,,,,,2280,2030,4360,-380,4300,2910,2460,-290,1430,-2210,90,440
match_4,1,151260,,,4240,2890,4160,-230,320,-130,3540,890,-3300,90,,,,,2300,2030,4360,-380,4280,2940,2460,-270,1440,-2200,90,460
match_4,1,151270,,,4260,2890,4170,-250,320,-120,3530,920,-3300,90,,,,,2320,2030,4360,-370,4260,2960,2460,-260,1440,-2190,100,470
match_4,1,151280,,,4280,2890,4170,-270,330,-100,3530,950,-3300,90,,,,,2340,2030,4360,-370,4240,2990,2460,-240,1450,-2180,100,490
match_4,1,151290,,,4290,2900,4170,-290,330,-90,3530,970,-3300,90,,,,,2360,2030,4370,-370,4210,3010,2460,-230,1450,-2170,110,500
match_4,1,151300,,,4310,2900,4180,-310,330,-80,3530,990,-3300,90,,,,,2370,2040,4370,-370,4190,3030,2460,-210,1460,-2160,110,510
match_4,1,151310,,,4300,2910,4180,-330,340,-70,3530,1010,-3300,90,,,,,2390,2040,4370,-360,4160,3050,2460,-200,1470,-2150,110,530
match_4,1,151320,,,4300,2920,4180,-340,340,-60,3540,1030,-3300,90,,,,,2400,2050,4370,-360,4140,3070,2460,-180,1470,-2140,120,540
match_4,1,151330,,,4290,2920,4180,-360,340,-50,3540,1050,-3300,90,,,,,2410,2050,4370,-360,4110,3090,2460,-160,1480,-2130,120,560
match_4,1,151340,,,4270,2930,4170,-380,340,-40,3550,1070,-3300,90,,,,,2430,2060,4370,-370,4090,3100,2460,-150,1480,-2120,130,570
match_4,1,151350,,,4260,2940,4170,-390,340,-30,3560,1090,-3300,90,,,,,2440,2070,4370,-370,4070,3110,2460,-130,1490,-2110,130,590
match_4,1,151360,,,4240,2940,4160,-400,340,-20,3560,1110,-3300,90,,,,,2450,2080,4370,-370,4040,3120,2460,-120,1490,-2100,140,600
match_4,1,151370,,,4230,2950,4150,-410,340,-10,3570,1120,-3300,90,,,,,2450,2090,4370,-380,4020,3130,2460,-100,1500,-2090,140,620
match_4,1,151380,,,4210,2950,4140,-420,340,0,3580,1140,-3300,90,,,,,2460,2100,4370,-380,4000,3140,2460,-90,1510,-2080,140,630
match_4,1,151390,,,4190,2950,4130,-430,340,10,3590,1160,-3300,90,,,,,2470,2120,4370,-390,3980,3150,2470,-80,1510,-2070,150,650
match_4,1,151400,,,4170,2950,4120,-440,340,20,3590,1170,-3300,90,,,,,2470,2130,4370,-400,3960,3150,2470,-70,1520,-2060,150,660
match_4,1,151410,,,4150,2950,4100,-440,340,30,3600,1190,-3300,90,,,,,2480,2140,4370,-400,3940,3160,2470,-50,1520,-2050,150,680
match_4,1,151420,,,4120,2950,4090,-450,340,30,3610,1200,-3300,90,,,,,2480,2160,4360,-410,3920,3160,2480,-40,1530,-2040,150,690
match_4,1,151430,,,4100,2940,4070,-450,340,40,3610,1220,-3300,90,,,,,2490,2170,4360,-420,3910,3170,2480,-30,1540,-2030,160,710
match_4,1,151440,,,4080,2940,4060,-450,340,50,3620,1230,-3300,90,,,,,2490,2190,4360,-420,3900,3170,2490,-20,1540,-2020,160,720
match_4,1,151450,,,4060,2940,4040,-450,340,50,3620,1240,-3300,90,,,,,2490,2200,4360,-430,3890,3170,2490,-10,1550,-2010,160,740
match_4,1,151460,,,4030,2930,4030,-450,340,50,3630,1250,-3300,90,,,,,2490,2220,4350,-440,3880,3170,2500,-10,1560,-2010,160,750
match_4,1,151470,,,4010,2920,4010,-440,340,60,3630,1270,-3300,90,,,,,2490,2230,4350,-440,3870,3180,2500,0,1560,-2000,170,760
match_4,1,151480,,,4000,2920,3990,-440,330,60,3630,1270,-3300,90,,,,,2490,2250,4350,-450,3870,3180,2510,10,1570,-1990,170,780
match_4,1,151490,,,3980,2910,3980,-430,330,60,3630,1280,-3300,100,,,,,2480,2260,4340,-460,3860,3180,2510,20,1580,-1990,170,790
match_4,1,151500,,,3960,2900,3960,-420,330,60,3640,1290,-3300,100,,,,,2480,2280,4330,-460,3860,3180,2520,20,1580,-1980,170,800
match_4,1,151510,,,3950,2900,3950,-420,330,60,3640,1300,-3300,100,,,,,2480,2290,4330,-460,3860,3180,2520,30,1590,-1970,170,820
match_4,1,151520,,,3930,2890,3930,-410,330,60,3630,1300,-3300,110,,,,,2470,2300,4320,-470,3850,3180,2530,40,1600,-1970,170,830
match_4,1,151530,,,3920,2880,3910,-390,320,60,3630,1310,-3300,110,,,,,2470,2320,4310,-470,3850,3170,2530,40,1600,-1960,170,840
match_4,1,151540,,,3910,2870,3900,-380,320,60,3630,1310,-3300,110,,,,,2460,2330,4300,-470,3850,3170,2540,50,1610,-1950,170,860
match_4,1,151550,,,3900,2860,3880,-370,320,50,3620,1320,-3300,120,,,,,2460,2350,4290,-470,3850,3170,2540,60,1610,-1950,170,870
match_4,1,151560,,,3880,2860,3870,-350,320,50,3620,1320,-3300,120,,,,,2450,2360,4280,-480,3840,3160,2540,60,1620,-1940,170,890
match_4,1,151570,,,3880,2850,3850,-340,310,50,3610,1320,-3300,130,,,,,2440,2380,4270,-480,3840,3160,2540,70,1620,-1940,170,900
match_4,1,151580,,,3870,2840,3840,-320,310,50,3600,1330,-3300,140,,,,,2440,2390,4260,-480,3840,3150,2540,80,1630,-1930,170,920
match_4,1,151590,,,3860,2830,3830,-310,310,50,3590,1330,-3300,140,,,,,2430,2410,4240,-470,3830,3150,2540,80,1630,-1920,170,930
match_4,1,151600,,,3850,2820,3810,-290,310,60,3580,1340,-3300,150,,,,,2420,2420,4230,-470,3830,3140,2540,90,1630,-1920,170,950
match_4,1,151610,,,3840,2820,3800,-270,300,60,3560,1340,-3300,160,,,,,2410,2440,4220,-470,3820,3130,2540,90,1630,-1910,170,970
match_4,1,151620,,,3830,2810,3790,-250,300,60,3550,1350,-3300,170,,,,,2400,2450,4200,-470,3820,3120,2530,100,1630,-1910,170,980
match_4,1,151630,,,3830,2800,3780,-230,290,70,3530,1360,-3300,170,,,,,2390,2460,4190,-470,3810,3110,2530,110,1630,-1900,170,1000
match_4,1,151640,,,3820,2800,3770,-210,290,70,3520,1360,-3300,180,,,,,2380,2480,4170,-470,3810,3100,2520,110,1630,-1890,170,1020
match_4,1,151650,,,3810,2790,3760,-190,280,80,3500,1360,-3300,190,,,,,2370,2490,4150,-470,3800,3090,2520,120,1630,-1880,170,1040
match_4,1,151660,,,3800,2790,3750,-170,280,80,3490,1370,-3300,200,,,,,2350,2500,4140,-470,3790,3080,2510,130,1630,-1880,170,1060
match_4,1,151670,,,3790,2790,3740,-150,270,90,3470,1370,-3300,210,,,,,2340,2510,4120,-470,3790,3070,2510,130,1630,-1870,170,1080
match_4,1,151680,,,3780,2790,3730,-130,270,90,3460,1380,-3300,230,,,,,2330,2530,4110,-470,3780,3060,2500,140,1630,-1860,170,1100
match_4,1,151690,,,3770,2790,3730,-110,260,100,3440,1380,-3300,240,,,,,2320,2540,4090,-470,3770,3050,2490,150,1630,-1850,170,1120
match_4,1,151700,,,3750,2800,3720,-90,250,110,3420,1390,-3300,250,,,,,2310,2550,4070,-470,3760,3040,2480,150,1620,-1850,170,1140
match_4,1,151710,,,3740,2800,3710,-70,250,110,3400,1390,-3300,260,,,,,2290,2560,4060,-470,3760,3030,2480,160,1620,-1840,170,1160
match_4,1,151720,,,3720,2810,3710,-40,240,120,3380,1390,-3300,270,,,,,2280,2570,4040,-480,3750,3020,2470,170,1610,-1830,170,1170
match_4,1,151730,,,3710,2810,3710,-20,240,130,3360,1400,-3300,290,,,,,2270,2580,4030,-480,3740,3010,2460,180,1610,-1820,170,1190
match_4,1,151740,,,3690,2820,3700,0,230,140,3340,1400,-3300,300,,,,,2260,2590,4020,-480,3730,3000,2450,190,1600,-1810,170,1210
match_4,1,151750,,,3670,2830,3700,20,220,140,3320,1410,-3300,310,,,,,2240,2600,4000,-490,3730,2980,2440,200,1600,-1800,170,1230
match_4,1,151760,,,3660,2830,3700,50,220,150,3300,1410,-3300,320,,,,,2230,2610,3990,-500,3720,2970,2430,210,1590,-1790,170,1240
match_4,1,151770,,,3640,2840,3700,70,210,160,3280,1420,-3300,340,,,,,2220,2620,3980,-500,3710,2960,2420,220,1580,-1780,170,1250
match_4,1,151780,,,3620,2850,3700,90,200,170,3260,1420,-3300,350,,,,,2200,2630,3960,-510,3700,2950,2410,220,1580,-1770,170,1260
match_4,1,151790,,,3610,2850,3690,120,200,180,3240,1430,-3310,360,,,,,2190,2640,3950,-520,3690,2940,2400,230,1570,-1760,170,1270
match_4,1,151800,,,3600,2850,3690,140,190,190,3220,1430,-3310,380,,,,,2180,2650,3940,-530,3690,2930,2390,240,1560,-1750,170,1280
match_4,1,151810,,,3580,2860,3690,170,190,200,3190,1430,-3310,390,,,,,2160,2660,3930,-540,3680,2920,2380,250,1550,-1740,170,1280
match_4,1,151820,,,3570,2860,3690,200,180,210,3170,1440,-3310,400,,,,,2150,2670,3910,-540,3670,2900,2360,260,1540,-1730,170,1280
match_4,1,151830,,,3560,2870,3690,220,170,220,3150,1440,-3310,420,,,,,2130,2680,3900,-550,3660,2890,2350,270,1530,-1720,170,1290
match_4,1,151840,,,3550,2870,3690,250,170,230,3130,1450,-3320,430,,,,,2120,2690,3890,-560,3650,2880,2340,270,1520,-1710,170,1290
match_4,1,151850,,,3530,2870,3690,280,160,240,3100,1450,-3320,440,,,,,2110,2700,3870,-570,3640,2870,2330,280,1510,-1700,170,1290
match_4,1,151860,,,3520,2880,3690,310,160,250,3080,1450,-3320,450,,,,,2090,2700,3860,-580,3630,2860,2310,290,1500,-1690,170,1290
match_4,1,151870,,,3510,2880,3680,340,150,260,3060,1460,-3330,470,,,,,2080,2710,3850,-590,3620,2860,2300,290,1490,-1680,170,1290
match_4,1,151880,,,3500,2880,3680,370,140,270,3030,1460,-3330,480,,,,,2060,2720,3840,-600,3610,2850,2290,300,1480,-1670,170,1290
match_4,1,151890,,,3490,2890,3680,400,140,280,3010,1460,-3330,490,,,,,2050,2730,3820,-610,3590,2840,2280,310,1470,-1660,170,1290
match_4,1,151900,,,3470,2890,3680,430,130,290,2990,1470,-3330,500,,,,,2030,2740,3810,-620,3580,2830,2260,310,1460,-1650,170,1290
match_4,1,151910,,,3460,2900,3680,460,130,300,2960,1470,-3340,510,,,,,2020,2750,3790,-620,3560,2830,2250,320,1450,-1640,170,1290
match_4,1,151920,,,3440,2900,3670,490,120,310,2940,1470,-3340,520,,,,,2010,2760,3780,-630,3550,2820,2240,330,1440,-1630,170,1290
match_4,1,151930,,,3430,2900,3670,520,110,310,2920,1480,-3340,530,,,,,1990,2770,3770,-640,3530,2820,2220,340,1430,-1620,170,1290
match_4,1,151940,,,3420,2910,3670,550,110,320,2890,1480,-3340,540,,,,,1980,2770,3750,-650,3520,2810,2210,340,1420,-1610,170,1290
match_4,1,151950,,,3400,2910,3670,580,100,330,2870,1490,-3350,550,,,,,1960,2780,3740,-650,3500,2810,2200,350,1400,-1600,170,1290
match_4,1,151960,,,3390,2910,3670,610,100,340,2850,1490,-3350,560,,,,,1950,2790,3720,-660,3490,2800,2190,360,1390,-1590,170,1290
match_4,1,151970,,,3370,2920,3660,640,90,350,2820,1500,-3350,570,,,,,1940,2800,3710,-660,3470,2800,2170,370,1380,-1580,180,1290
match_4,1,151980,,,3360,2920,3660,670,80,360,2800,1500,-3350,580,,,,,1920,2800,3690,-670,3460,2790,2160,370,1370,-1570,180,1300
match_4,1,151990,,,3350,2920,3660,690,80,370,2770,1510,-3350,590,,,,,1910,2810,3680,-670,3440,2780,2150,380,1360,-1560,180,1300
match_4,1,152000,,,3330,2920,3660,720,70,380,2750,1510,-3350,600,,,,,1890,2820,3660,-680,3430,2780,2130,390,1350,-1560,180,1310
match_4,1,152010,,,3320,2920,3650,750,60,390,2720,1520,-3350,610,,,,,1880,2820,3650,-690,3420,2770,2120,400,1340,-1550,190,1310
match_4,1,152020,,,3310,2920,3650,780,60,400,2700,1520,-3350,620,,,,,1870,2830,3630,-690,3400,2760,2110,410,1320,-1540,190,1320
match_4,1,152030,,,3300,2920,3650,810,50,410,2670,1530,-3350,630,,,,,1850,2830,3620,-700,3390,2750,2100,410,1310,-1530,190,1330
match_4,1,152040,,,3280,2920,3640,840,40,420,2650,1540,-3350,640,,,,,1840,2840,3600,-700,3380,2740,2080,420,1300,-1520,190,1330
match_4,1,152050,,,3270,2920,3640,870,40,430,2630,1540,-3340,650,,,,,1820,2850,3590,-710,3370,2730,2070,430,1290,-1510,200,1340
match_4,1,152060,,,3260,2920,3630,890,30,440,2600,1550,-3340,660,,,,,1810,2850,3570,-720,3350,2720,2060,440,1280,-1510,200,1350
match_4,1,152070,,,3250,2920,3630,920,20,450,2580,1550,-3340,670,,,,,1790,2860,3560,-720,3340,2710,2050,450,1260,-1500,200,1360
match_4,1,152080,,,3230,2920,3620,950,20,460,2550,1560,-3340,670,,,,,1780,2870,3540,-730,3330,2700,2040,460,1250,-1490,210,1360
match_4,1,152090,,,3220,2920,3620,980,10,470,2530,1560,-3340,680,,,,,1770,2870,3520,-740,3320,2690,2020,460,1240,-1480,210,1370
match_4,1,152100,,,3210,2930,3610,1000,0,480,2510,1570,-3340,680,,,,,1750,2880,3510,-740,3310,2680,2010,470,1230,-1480,210,1380
match_4,1,152110,,,3190,2930,3610,1030,0,490,2480,1570,-3340,680,,,,,1740,2890,3490,-750,3290,2670,2000,480,1210,-1470,210,1390
match_4,1,152120,,,3180,2930,3600,1050,-10,500,2460,1580,-3340,690,,,,,1720,2890,3480,-760,3280,2660,1990,490,1200,-1460,210,1390
match_4,1,152130,,,3160,2930,3600,1080,-20,500,2440,1580,-3340,690,,,,,1710,2900,3460,-760,3270,2650,1980,490,1190,-1450,220,1400
match_4,1,152140,,,3150,2930,3590,1100,-20,510,2420,1590,-3340,690,,,,,1700,2900,3450,-770,3250,2640,1970,500,1180,-1450,220,1410
match_4,1,152150,,,3140,2930,3580,1120,-30,520,2400,1590,-3340,680,,,,,1680,2910,3440,-770,3240,2630,1960,510,1160,-1440,220,1420
match_4,1,152160,,,3120,2930,3580,1140,-40,530,2370,1600,-3340,680,,,,,1670,2910,3420,-780,3230,2620,1950,510,1150,-1430,220,1430
match_4,1,152170,,,3110,2930,3570,1160,-40,540,2350,1600,-3340,680,,,,,1650,2920,3410,-790,3210,2610,1930,520,1140,-1420,220,1440
match_4,1,152180,,,3090,2940,3570,1180,-50,550,2330,1610,-3340,680,,,,,1640,2930,3390,-790,3200,2600,1920,520,1120,-1410,220,1450
match_4,1,152190,,,3080,2940,3560,1200,-60,560,2310,1610,-3340,670,,,,,1630,2930,3370,-790,3190,2600,1910,530,1110,-1410,220,1460
match_4,1,152200,,,3070,2940,3560,1220,-60,570,2300,1620,-3340,670,,,,,1610,2940,3360,-800,3170,2590,1900,540,1100,-1400,220,1470
match_4,1,152210,,,3050,2940,3550,1240,-70,580,2280,1620,-3340,670,,,,,1600,2940,3340,-800,3160,2580,1890,540,1090,-1390,220,1480
match_4,1,152220,,,3040,2940,3550,1260,-70,600,2260,1620,-3340,670,,,,,1590,2950,3330,-810,3150,2570,1880,550,1070,-1380,210,1500
match_4,1,152230,,,3020,2940,3540,1280,-80,610,2240,1630,-3340,660,,,,,1580,2950,3310,-810,3130,2570,1860,560,1060,-1370,210,1510
match_4,1,152240,,,3010,2940,3540,1300,-80,620,2220,1630,-3340,660,,,,,1560,2950,3300,-810,3120,2560,1850,570,1050,-1360,210,1520
match_4,1,152250,,,3000,2940,3530,1320,-90,630,2210,1640,-3340,660,,,,,1550,2960,3280,-810,3110,2550,1840,570,1030,-1360,210,1540
match_4,1,152260,,,2990,2940,3530,1330,-90,640,2190,1640,-3340,660,,,,,1540,2960,3260,-820,3090,2540,1830,580,1020,-1350,200,1550
match_4,1,152270,,,2970,2940,3520,1350,-100,660,2170,1650,-3340,660,,,,,1530,2960,3250,-820,3080,2530,1810,590,1010,-1340,200,1570
match_4,1,152280,,,2960,2940,3520,1370,-100,670,2160,1650,-3340,660,,,,,1510,2960,3230,-820,3070,2520,1800,600,990,-1330,200,1580
match_4,1,152290,,,2950,2940,3510,1390,-110,680,2140,1650,-3340,660,,,,,1500,2970,3220,-830,3060,2510,1790,610,980,-1330,190,1590
match_4,1,152300,,,2930,2940,3510,1410,-110,700,2130,1660,-3340,650,,,,,1490,2970,3200,-830,3050,2500,1780,610,970,-1320,190,1610
match_4,1,152310,,,2920,2940,3500,1430,-110,710,2110,1660,-3340,650,,,,,1480,2970,3190,-840,3040,2490,1760,620,950,-1320,180,1620
match_4,1,152320,,,2910,2940,3500,1440,-120,720,2100,1670,-3340,650,,,,,1470,2970,3170,-840,3030,2480,1750,630,940,-1310,180,1630
match_4,1,152330,,,2900,2940,3500,1460,-120,730,2080,1670,-3340,650,,,,,1460,2970,3160,-850,3020,2470,1740,640,930,-1300,170,1650
match_4,1,152340,,,2880,2940,3490,1480,-120,740,2070,1680,-3340,650,,,,,1450,2970,3140,-860,3010,2450,1730,640,920,-1300,170,1660
match_4,1,152350,,,2870,2950,3490,1500,-130,760,2050,1680,-3340,650,,,,,1440,2970,3130,-860,3000,2440,1710,650,900,-1290,160,1670
match_4,1,152360,,,2860,2950,3480,1520,-130,770,2040,1690,-3340,650,,,,,1430,2970,3110,-870,3000,2430,1700,660,890,-1280,160,1680
match_4,1,152370,,,2850,2950,3480,1540,-130,780,2020,1690,-3340,650,,,,,1430,2970,3100,-880,2990,2410,1690,660,880,-1280,150,1690
match_4,1,152380,,,2830,2950,3480,1560,-140,790,2010,1700,-3340,650,,,,,1420,2970,3080,-880,2980,2400,1680,670,870,-1270,150,1710
match_4,1,152390,,,2820,2950,3470,1580,-140,800,1990,1710,-3340,660,,,,,1410,2970,3070,-890,2980,2380,1660,680,850,-1270,140,1720
match_4,1,152400,,,2810,2950,3470,1590,-140,810,1980,1720,-3340,660,,,,,1400,2970,3050,-890,2960,2370,1650,680,840,-1260,140,1730
match_4,1,152410,,,2800,2950,3470,1610,-150,820,1960,1730,-3340,660,,,,,1400,2970,3040,-900,2950,2370,1640,690,830,-1250,130,1740
match_4,1,152420,,,2780,2950,3470,1630,-150,820,1950,1730,-3340,660,,,,,1390,2970,3020,-900,2930,2370,1630,700,820,-1250,130,1750
match_4,1,152430,,,2770,2960,3460,1640,-150,830,1930,1740,-3340,660,,,,,1380,2970,3010,-910,2920,2360,1620,710,800,-1240,120,1760
match_4,1,152440,,,2760,2960,3460,1660,-150,840,1920,1750,-3340,660,,,,,1380,2980,2990,-920,2900,2360,1610,710,790,-1230,120,1770
match_4,1,152450,,,2740,2960,3460,1680,-160,850,1910,1760,-3340,660,,,,,1370,2980,2980,-920,2880,2360,1590,720,780,-1230,110,1780
match_4,1,152460,,,2730,2960,3460,1690,-160,860,1890,1770,-3340,660,,,,,1370,2980,2970,-930,2870,2360,1580,730,770,-1220,110,1800
match_4,1,152470,,,2720,2970,3460,1710,-160,870,1880,1790,-3340,660,,,,,1360,2980,2950,-930,2850,2360,1570,740,750,-1220,110,1810
match_4,1,152480,,,2700,2970,3460,1720,-170,880,1860,1800,-3340,660,,,,,1350,2980,2940,-940,2830,2350,1560,750,740,-1210,100,1820
match_4,1,152490,,,2690,2970,3460,1740,-170,900,1850,1810,-3340,660,,,,,1340,2990,2920,-940,2820,2350,1550,750,730,-1200,100,1830
match_4,1,152500,,,2680,2980,3460,1750,-170,910,1840,1820,-3340,660,,,,,1340,2990,2910,-950,2800,2340,1540,760,720,-1200,100,1840
match_4,1,152510,,,2660,2980,3450,1770,-180,920,1830,1830,-3340,650,,,,,1330,2990,2900,-950,2790,2340,1530,770,700,-1190,90,1850
match_4,1,152520,,,2650,2980,3450,1780,-180,930,1810,1840,-3340,650,,,,,1320,3000,2880,-960,2770,2330,1510,780,690,-1190,90,1860
match_4,1,152530,,,2640,2990,3450,1790,-180,940,1800,1850,-3350,650,,,,,1310,3000,2870,-960,2760,2330,1500,790,680,-1180,90,1880
match_4,1,152540,,,2620,2990,3450,1810,-180,960,1790,1860,-3350,650,,,,,1300,3000,2850,-970,2750,2320,1490,800,670,-1170,90,1890
match_4,1,152550,,,2610,2990,3450,1820,-190,970,1780,1870,-3350,640,,,,,1290,3000,2840,-970,2730,2320,1480,800,650,-1170,90,1900
match_4,1,152560,,,2600,3000,3440,1830,-190,980,1760,1880,-3350,640,,,,,1280,3000,2830,-970,2720,2310,1470,810,640,-1160,90,1910
match_4,1,152570,,,2580,3000,3440,1850,-190,1000,1750,1890,-3350,640,,,,,1270,3010,2810,-980,2710,2300,1460,820,630,-1160,80,1930
match_4,1,152580,,,2570,3010,3440,1860,-190,1010,1740,1900,-3350,640,,,,,1260,3010,2800,-980,2700,2300,1450,830,620,-1150,80,1940
match_4,1,152590,,,2560,3010,3440,1880,-200,1020,1730,1910,-3350,630,,,,,1250,3010,2780,-980,2690,2290,1440,840,600,-1140,80,1950
match_4,1,152600,,,2550,3020,3430,1890,-200,1030,1710,1920,-3350,630,,,,,1240,3010,2770,-980,2670,2290,1420,850,590,-1140,80,1970
match_4,1,152610,,,2530,3020,3430,1900,-200,1040,1700,1930,-3360,630,,,,,1230,3010,2750,-980,2660,2280,1410,850,580,-1130,80,1980
match_4,1,152620,,,2520,3030,3420,1910,-200,1050,1690,1940,-3360,630,,,,,1220,3020,2740,-990,2650,2270,1400,860,570,-1120,80,1990
match_4,1,152630,,,2510,3030,3420,1930,-210,1060,1670,1950,-3360,630,,,,,1210,3020,2720,-990,2640,2270,1390,870,550,-1110,80,2010
match_4,1,152640,,,2500,3040,3410,1940,-210,1070,1660,1960,-3360,630,,,,,1200,3020,2710,-990,2620,2260,1380,880,540,-1110,80,2020
match_4,1,152650,,,2480,3040,3410,1950,-210,1080,1640,1970,-3350,630,,,,,1180,3020,2690,-990,2610,2260,1370,880,530,-1100,90,2030
match_4,1,152660,,,2470,3050,3400,1960,-220,1090,1630,1980,-3350,630,,,,,1170,3020,2680,-990,2600,2250,1360,890,520,-1090,90,2050
